Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Recency_Log,Frequency_Log,Monetary_Log
15637,49,4,574.23,0,Potential Loyalists,3.912023005428146,1.6094379124341003,6.354769960818677
15638,14,6,2265.2,1,Champions,2.70805020110221,1.9459101490553132,7.725859698946466
15639,87,2,639.76,2,Hibernating,4.477336814478207,1.0986122886681098,6.462654971833283
15640,8,15,11441.92,1,Champions,2.1972245773362196,2.772588722239781,9.345126477119633
15641,32,8,3458.35,1,Champions,3.4965075614664802,2.1972245773362196,8.148835989131955
15642,365,1,105.78000000000002,2,Hibernating,5.902633333401366,0.6931471805599453,4.67077064307204
15645,50,2,443.16,0,Potential Loyalists,3.9318256327243257,1.0986122886681098,6.096184857878385
15646,8,3,526.97,0,Potential Loyalists,2.1972245773362196,1.3862943611198906,6.26903946391023
15647,51,1,169.0,2,Hibernating,3.9512437185814275,0.6931471805599453,5.135798437050262
15649,3,3,1354.35,0,Potential Loyalists,1.3862943611198906,1.3862943611198906,7.211815002542458
15650,157,2,553.88,2,Hibernating,5.062595033026967,1.0986122886681098,6.318751874152122
15651,56,2,612.76,0,Potential Loyalists,4.04305126783455,1.0986122886681098,6.419603972255019
15652,23,4,1082.6,0,Potential Loyalists,3.1780538303479458,1.6094379124341003,6.98804411021094
15658,8,4,1399.3700000000001,0,Potential Loyalists,2.1972245773362196,1.6094379124341003,7.244491766400318
15659,22,2,226.04,0,Potential Loyalists,3.1354942159291497,1.0986122886681098,5.425126213411732
15660,1,7,1212.13,1,Champions,0.6931471805599453,2.0794415416798357,7.100959075501592
15661,15,6,906.15,0,Potential Loyalists,2.772588722239781,1.9459101490553132,6.810307816816172
15662,297,2,283.73,2,Hibernating,5.697093486505405,1.0986122886681098,5.6515413628105104
15664,85,3,867.6,0,Potential Loyalists,4.454347296253507,1.3862943611198906,6.766882720100721
15665,47,3,1773.11,0,Potential Loyalists,3.871201010907891,1.3862943611198906,7.481054167711559
15666,108,2,632.9399999999999,2,Hibernating,4.6913478822291435,1.0986122886681098,6.451954312734866
15670,192,1,152.15,2,Hibernating,5.262690188904886,0.6931471805599453,5.031417833278784
15672,361,1,45.300000000000004,2,Hibernating,5.8916442118257715,0.6931471805599453,3.8351419610921886
15673,87,5,3533.77,0,Potential Loyalists,4.477336814478207,1.791759469228055,8.17040351256472
15674,53,8,4501.63,1,Champions,3.9889840465642745,2.1972245773362196,8.412416949481717
15675,40,1,218.35,2,Hibernating,3.713572066704308,0.6931471805599453,5.390668627612223
15677,57,2,648.4,0,Potential Loyalists,4.060443010546419,1.0986122886681098,6.4760488596687455
15678,31,2,1541.19,0,Potential Loyalists,3.4657359027997265,1.0986122886681098,7.340958763134549
15680,2,8,3173.9,1,Champions,1.0986122886681098,2.1972245773362196,8.063031414767789
15681,15,9,1563.54,1,Champions,2.772588722239781,2.302585092994046,7.355347130055989
15682,235,2,318.24,2,Hibernating,5.4638318050256105,1.0986122886681098,5.765943171007808
15683,109,1,330.79,2,Hibernating,4.700480365792417,0.6931471805599453,5.8045022386644325
15684,183,3,173.95,2,Hibernating,5.214935757608986,1.3862943611198906,5.164500218813697
15685,86,1,55.980000000000004,2,Hibernating,4.465908118654584,0.6931471805599453,4.0427003290697625
15686,56,1,90.0,2,Hibernating,4.04305126783455,0.6931471805599453,4.51085950651685
15688,54,1,190.57,2,Hibernating,4.007333185232471,0.6931471805599453,5.25525327707701
15689,253,1,266.93,2,Hibernating,5.537334267018537,0.6931471805599453,5.5907257523639045
15691,30,3,434.5,0,Potential Loyalists,3.4339872044851463,1.3862943611198906,6.0764947962925575
15693,295,1,37.5,2,Hibernating,5.69035945432406,0.6931471805599453,3.6506582412937387
15694,1,12,4331.41,1,Champions,0.6931471805599453,2.5649493574615367,8.373879248148373
15695,233,2,721.06,2,Hibernating,5.455321115357702,1.0986122886681098,6.58210823793308
15696,59,5,1170.1100000000001,0,Potential Loyalists,4.0943445622221,1.791759469228055,7.06570729599208
15697,325,1,246.75,2,Hibernating,5.786897381366708,0.6931471805599453,5.5124201732100975
15698,260,1,46.2,2,Hibernating,5.564520407322694,0.6931471805599453,3.8543938925915096
15702,112,2,140.39000000000001,2,Hibernating,4.727387818712341,1.0986122886681098,4.951522029603749
15704,138,2,1524.3400000000001,0,Potential Loyalists,4.9344739331306915,1.0986122886681098,7.329972615011344
15708,5,3,1014.48,0,Potential Loyalists,1.791759469228055,1.3862943611198906,6.923116686094836
15709,225,1,194.6,2,Hibernating,5.420534999272286,0.6931471805599453,5.276071757600717
15710,53,1,898.87,0,Potential Loyalists,3.9889840465642745,0.6931471805599453,6.802250308446763
15711,192,2,420.25,2,Hibernating,5.262690188904886,1.0986122886681098,6.043226481666571
15712,15,7,2400.05,1,Champions,2.772588722239781,2.0794415416798357,7.783661420660816
15713,2,3,654.09,0,Potential Loyalists,1.0986122886681098,1.3862943611198906,6.48477263077626
15714,89,3,453.93,0,Potential Loyalists,4.499809670330265,1.3862943611198906,6.120143560961571
15715,191,5,658.02,0,Potential Loyalists,5.2574953720277815,1.791759469228055,6.490753883055643
15716,5,8,1938.0,1,Champions,1.791759469228055,2.1972245773362196,7.569927655242652
15717,57,4,456.70000000000005,0,Potential Loyalists,4.060443010546419,1.6094379124341003,6.126213947659597
15718,176,1,293.79,2,Hibernating,5.176149732573829,0.6931471805599453,5.686263238437263
15719,17,18,5177.45,1,Champions,2.8903717578961645,2.9444389791664403,8.552261062676731
15720,186,1,143.19,2,Hibernating,5.231108616854587,0.6931471805599453,4.971131874318556
15722,81,6,3035.54,0,Potential Loyalists,4.406719247264253,1.9459101490553132,8.018473988311957
15723,47,3,744.55,0,Potential Loyalists,3.871201010907891,1.3862943611198906,6.614122201036916
15724,36,1,92.6,2,Hibernating,3.6109179126442243,0.6931471805599453,4.539030383483547
15726,26,1,321.91,2,Hibernating,3.295836866004329,0.6931471805599453,5.777373646625042
15727,23,8,4266.55,1,Champions,3.1780538303479458,2.1972245773362196,8.358795171061587
15728,15,2,544.6,0,Potential Loyalists,2.772588722239781,1.0986122886681098,6.301886106529253
15729,36,2,107.55000000000001,2,Hibernating,3.6109179126442243,1.0986122886681098,4.687210896324301
15730,17,2,605.7,0,Potential Loyalists,2.8903717578961645,1.0986122886681098,6.408034434948252
15731,189,1,125.3,2,Hibernating,5.247024072160486,0.6931471805599453,4.838660029356445
15732,8,9,1387.95,1,Champions,2.1972245773362196,2.302585092994046,7.236303344986202
15734,72,2,923.85,0,Potential Loyalists,4.290459441148391,1.0986122886681098,6.829631562200558
15735,57,1,327.68,2,Hibernating,4.060443010546419,0.6931471805599453,5.795084633062987
15736,71,2,1815.72,0,Potential Loyalists,4.276666119016055,1.0986122886681098,7.504787956356414
15738,8,26,8560.550000000001,1,Champions,2.1972245773362196,3.295836866004329,9.055036527510087
15741,94,2,208.62,2,Hibernating,4.553876891600541,1.0986122886681098,5.345296367742031
15742,255,1,156.87,2,Hibernating,5.545177444479562,0.6931471805599453,5.061771909543635
15747,11,6,1588.57,1,Champions,2.4849066497880004,1.9459101490553132,7.371218818387145
15748,85,2,465.45000000000005,2,Hibernating,4.454347296253507,1.0986122886681098,6.14515083340697
15750,2,12,4331.711,1,Champions,1.0986122886681098,2.5649493574615367,8.373948722077271
15751,96,11,1380.44,0,Potential Loyalists,4.574710978503383,2.4849066497880004,7.230881712367113
15752,8,3,1570.16,0,Potential Loyalists,2.1972245773362196,1.3862943611198906,7.3595694790276625
15754,129,6,2579.04,0,Potential Loyalists,4.867534450455582,1.9459101490553132,7.855560181671448
15755,15,11,3628.87,1,Champions,2.772588722239781,2.4849066497880004,8.19695211394543
15757,22,4,2225.94,0,Potential Loyalists,3.1354942159291497,1.6094379124341003,7.708383724819884
15759,147,4,577.8900000000001,0,Potential Loyalists,4.997212273764115,1.6094379124341003,6.361112476795148
15760,266,2,13916.34,0,Potential Loyalists,5.58724865840025,1.0986122886681098,9.540890823673994
15761,78,1,143.05,2,Hibernating,4.3694478524670215,0.6931471805599453,4.970160461530537
15764,70,2,1223.1100000000001,0,Potential Loyalists,4.2626798770413155,1.0986122886681098,7.109969328315315
15765,302,1,370.63,2,Hibernating,5.713732805509369,0.6931471805599453,5.917898735650893
15766,92,2,516.0,2,Hibernating,4.532599493153256,1.0986122886681098,6.248042874508429
15768,112,31,14979.26,1,Champions,4.727387818712341,3.4657359027997265,9.614488613395888
15769,7,21,32451.6,1,Champions,2.0794415416798357,3.091042453358316,10.387535842189102
15770,248,1,321.45,2,Hibernating,5.517452896464707,0.6931471805599453,5.7759480854563865
15771,240,3,1006.54,0,Potential Loyalists,5.484796933490655,1.3862943611198906,6.915266995265976
15772,54,1,280.88,2,Hibernating,4.007333185232471,0.6931471805599453,5.641481448458822
15773,45,1,138.84,2,Hibernating,3.828641396489095,0.6931471805599453,4.940498911907225
15774,54,5,1059.14,0,Potential Loyalists,4.007333185232471,1.791759469228055,6.966156253856614
15775,267,1,45.6,2,Hibernating,5.5909869805108565,0.6931471805599453,3.8416005411316
15777,32,3,715.5,0,Potential Loyalists,3.4965075614664802,1.3862943611198906,6.574378247268227
15778,67,1,307.95,2,Hibernating,4.219507705176107,0.6931471805599453,5.733179451506989
15779,99,2,124.08000000000001,2,Hibernating,4.605170185988092,1.0986122886681098,4.82895353258964
15782,66,1,1399.36,0,Potential Loyalists,4.204692619390966,0.6931471805599453,7.244484625404935
15784,103,2,848.3299999999999,0,Potential Loyalists,4.6443908991413725,1.0986122886681098,6.744447803369461
15785,15,11,3640.96,1,Champions,2.772588722239781,2.4849066497880004,8.200277277250853
15786,53,2,3582.62,0,Potential Loyalists,3.9889840465642745,1.0986122886681098,8.18412874168787
15788,144,1,221.82999999999998,2,Hibernating,4.976733742420574,0.6931471805599453,5.406409148898876
15789,67,5,1610.71,0,Potential Loyalists,4.219507705176107,1.791759469228055,7.3850510061380765
15791,165,3,1995.65,0,Potential Loyalists,5.111987788356544,1.3862943611198906,7.599226055161138
15792,35,2,933.84,0,Potential Loyalists,3.58351893845611,1.0986122886681098,6.8403753916508245
15793,14,5,1433.96,0,Potential Loyalists,2.70805020110221,1.791759469228055,7.268892253240758
15794,372,2,777.0,2,Hibernating,5.921578419643816,1.0986122886681098,6.656726524178391
15795,66,7,1369.8600000000001,0,Potential Loyalists,4.204692619390966,2.0794415416798357,7.2231935591038505
15796,10,9,2464.27,1,Champions,2.3978952727983707,2.302585092994046,7.810056613946998
15797,217,2,613.6800000000001,2,Hibernating,5.384495062789089,1.0986122886681098,6.4211018071871315
15798,128,3,1535.37,0,Potential Loyalists,4.859812404361672,1.3862943611198906,7.3371777701160505
15799,54,1,540.15,2,Hibernating,4.007333185232471,0.6931471805599453,6.293696504741155
15800,89,5,543.5,0,Potential Loyalists,4.499809670330265,1.791759469228055,6.299867942373015
15803,81,3,1513.84,0,Potential Loyalists,4.406719247264253,1.3862943611198906,7.323065101805225
15805,21,13,4660.75,1,Champions,3.091042453358316,2.6390573296152584,8.447146193104203
15807,44,2,913.62,0,Potential Loyalists,3.8066624897703196,1.0986122886681098,6.818508678467918
15808,5,18,14674.960000000001,1,Champions,1.791759469228055,2.9444389791664403,9.593966059933164
15809,95,2,758.67,0,Potential Loyalists,4.564348191467836,1.0986122886681098,6.6328841284573725
15810,22,4,1607.06,0,Potential Loyalists,3.1354942159291497,1.6094379124341003,7.3827837624756185
15811,1,2,1671.9,0,Potential Loyalists,0.6931471805599453,1.0986122886681098,7.422313926337235
15812,71,7,3400.33,0,Potential Loyalists,4.276666119016055,2.0794415416798357,8.131921810585272
15814,29,2,689.11,0,Potential Loyalists,3.4011973816621555,1.0986122886681098,6.536851005175096
15816,178,2,144.14999999999998,2,Hibernating,5.187385805840755,1.0986122886681098,4.977767690470639
15817,56,3,2766.4,0,Potential Loyalists,4.04305126783455,1.3862943611198906,7.925663530235284
15818,224,1,340.5,2,Hibernating,5.41610040220442,0.6931471805599453,5.833347679010845
15819,67,6,2029.34,0,Potential Loyalists,4.219507705176107,1.9459101490553132,7.615958545696066
15822,129,4,954.59,0,Potential Loyalists,4.867534450455582,1.6094379124341003,6.862328950767348
15823,8,3,3882.17,0,Potential Loyalists,2.1972245773362196,1.3862943611198906,8.26440710935535
15824,89,2,890.94,0,Potential Loyalists,4.499809670330265,1.0986122886681098,6.793398865743655
15826,204,1,943.97,2,Hibernating,5.3230099791384085,0.6931471805599453,6.851153180958081
15827,8,16,1957.98,1,Champions,2.1972245773362196,2.833213344056216,7.5801792086019715
15828,11,1,1108.82,0,Potential Loyalists,2.4849066497880004,0.6931471805599453,7.011953118994513
15833,373,1,80.4,2,Hibernating,5.924255797414532,0.6931471805599453,4.399375273008495
15834,12,3,1539.24,0,Potential Loyalists,2.5649493574615367,1.3862943611198906,7.33969352742108
15837,121,1,385.03000000000003,2,Hibernating,4.804021044733257,0.6931471805599453,5.955915086652026
15838,3,16,40519.92,1,Champions,1.3862943611198906,2.833213344056216,10.609573662941987
15841,22,5,1518.35,0,Potential Loyalists,3.1354942159291497,1.791759469228055,7.326037890800916
15842,29,2,548.8,0,Potential Loyalists,3.4011973816621555,1.0986122886681098,6.309554575731145
15845,172,3,714.51,2,Hibernating,5.153291594497779,1.3862943611198906,6.57299557513923
15846,21,1,107.01,2,Hibernating,3.091042453358316,0.6931471805599453,4.682223815430383
15847,64,3,433.3,0,Potential Loyalists,4.174387269895637,1.3862943611198906,6.073735539540777
15848,257,1,139.94,2,Hibernating,5.552959584921617,0.6931471805599453,4.948334267898876
15850,12,4,819.87,0,Potential Loyalists,2.5649493574615367,1.6094379124341003,6.710364753431219
15851,162,1,109.73,2,Hibernating,5.093750200806762,0.6931471805599453,4.707094805710017
15852,162,1,96.55,2,Hibernating,5.093750200806762,0.6931471805599453,4.5803650670691205
15854,12,9,2609.16,1,Champions,2.5649493574615367,2.302585092994046,7.867166801119799
15855,112,1,340.48,2,Hibernating,4.727387818712341,0.6931471805599453,5.833289112142106
15856,1,26,17832.77,1,Champions,0.6931471805599453,3.295836866004329,9.78884912989752
15857,66,1,273.48,2,Hibernating,4.204692619390966,0.6931471805599453,5.614878398550195
15858,3,9,2521.52,1,Champions,1.3862943611198906,2.302585092994046,7.833013680838553
15859,68,1,438.46,2,Hibernating,4.23410650459726,0.6931471805599453,6.085546700469121
15860,4,10,1528.0,1,Champions,1.6094379124341003,2.3978952727983707,7.332369205929062
15861,92,4,1236.43,0,Potential Loyalists,4.532599493153256,1.6094379124341003,7.120791927186382
15862,9,10,2095.41,1,Champions,2.302585092994046,2.3978952727983707,7.64798163699868
15863,253,3,289.86,2,Hibernating,5.537334267018537,1.3862943611198906,5.672842051749564
15864,17,1,244.44000000000003,2,Hibernating,2.8903717578961645,0.6931471805599453,5.503052518178891
15865,49,2,1353.79,0,Potential Loyalists,3.912023005428146,1.0986122886681098,7.2114017397531045
15867,5,17,5251.31,1,Champions,1.791759469228055,2.8903717578961645,8.566423258814055
15868,219,1,94.53,2,Hibernating,5.393627546352362,0.6931471805599453,4.559440334281917
15869,262,1,174.02,2,Hibernating,5.572154032177765,0.6931471805599453,5.164900253107685
15870,32,3,508.52,0,Potential Loyalists,3.4965075614664802,1.3862943611198906,6.233469106063111
15871,73,1,33.099999999999994,2,Hibernating,4.30406509320417,0.6931471805599453,3.529297384289471
15872,14,2,434.75,0,Potential Loyalists,2.70805020110221,1.0986122886681098,6.07706868440013
15873,135,4,313.91999999999996,2,Hibernating,4.912654885736052,1.6094379124341003,5.752318638316266
15874,23,14,6878.88,1,Champions,3.1780538303479458,2.70805020110221,8.836356488914813
15875,282,1,111.72,2,Hibernating,5.645446897643238,0.6931471805599453,4.724906867590425
15876,45,2,1449.1399999999999,0,Potential Loyalists,3.828641396489095,1.0986122886681098,7.27941538247794
15878,197,2,330.77,2,Hibernating,5.288267030694535,1.0986122886681098,5.804441957755378
15879,40,4,1157.3,0,Potential Loyalists,3.713572066704308,1.6094379124341003,7.0547086919383
15880,5,1,343.28000000000003,0,Potential Loyalists,1.791759469228055,0.6931471805599453,5.8414552797812735
15882,4,6,979.62,1,Champions,1.6094379124341003,1.9459101490553132,6.888185024685261
15884,68,2,249.70000000000002,2,Hibernating,4.23410650459726,1.0986122886681098,5.524257005164248
15885,19,12,1572.47,1,Champions,2.995732273553991,2.5649493574615367,7.361038650545777
15886,52,3,871.78,0,Potential Loyalists,3.970291913552122,1.3862943611198906,6.77168351949921
15887,42,3,1027.15,0,Potential Loyalists,3.7612001156935624,1.3862943611198906,6.935516349767528
15888,36,2,260.85,2,Hibernating,3.6109179126442243,1.0986122886681098,5.567771820725497
15889,5,7,1359.41,1,Champions,1.791759469228055,2.0794415416798357,7.215541403885206
15890,30,5,535.65,0,Potential Loyalists,3.4339872044851463,1.791759469228055,6.285346112927534
15892,305,1,128.2,2,Hibernating,5.723585101952381,0.6931471805599453,4.861361591348501
15893,117,1,305.28000000000003,2,Hibernating,4.770684624465665,0.6931471805599453,5.724499716244923
15894,5,1,156.74,0,Potential Loyalists,1.791759469228055,0.6931471805599453,5.060948107969845
15898,3,22,4207.43,1,Champions,1.3862943611198906,3.1354942159291497,8.344844935508668
15899,4,1,56.25,2,Hibernating,1.6094379124341003,0.6931471805599453,4.047427642434349
15900,49,3,549.29,0,Potential Loyalists,3.912023005428146,1.3862943611198906,6.310445411994369
15901,87,4,339.34,0,Potential Loyalists,4.477336814478207,1.6094379124341003,5.82994511794329
15902,16,1,145.01,2,Hibernating,2.833213344056216,0.6931471805599453,4.983675112513472
15903,14,5,3813.0800000000004,1,Champions,2.70805020110221,1.791759469228055,8.246454761294343
15905,179,1,114.69,2,Hibernating,5.19295685089021,0.6931471805599453,4.750914200040797
15906,10,3,987.95,0,Potential Loyalists,2.3978952727983707,1.3862943611198906,6.896643774227418
15908,126,2,764.57,2,Hibernating,4.844187086458591,1.0986122886681098,6.640620654418016
15910,36,7,1449.6200000000001,0,Potential Loyalists,3.6109179126442243,2.0794415416798357,7.279746330232585
15911,259,8,1702.34,0,Potential Loyalists,5.560681631015528,2.1972245773362196,7.440346308416306
15912,72,7,810.08,0,Potential Loyalists,4.290459441148391,2.0794415416798357,6.698366692900263
15913,170,1,6.300000000000001,2,Hibernating,5.14166355650266,0.6931471805599453,1.9878743481543455
15914,14,2,205.99,0,Potential Loyalists,2.70805020110221,1.0986122886681098,5.332670482919699
15915,37,1,429.21,2,Hibernating,3.6375861597263857,0.6931471805599453,6.064273461565794
15916,2,7,1899.08,1,Champions,1.0986122886681098,2.0794415416798357,7.549651269531288
15917,242,4,437.53000000000003,2,Hibernating,5.493061443340548,1.6094379124341003,6.083428224523346
15918,267,1,248.65,2,Hibernating,5.5909869805108565,0.6931471805599453,5.520059936946618
15919,4,1,270.72,0,Potential Loyalists,1.6094379124341003,0.6931471805599453,5.604772124323102
15920,60,5,404.14,0,Potential Loyalists,4.110873864173311,1.791759469228055,6.00423268638566
15921,32,3,466.08,0,Potential Loyalists,3.4965075614664802,1.3862943611198906,6.146500549207514
15922,9,1,369.5,0,Potential Loyalists,2.302585092994046,0.6931471805599453,5.914853444736141
15923,8,1,127.08,2,Hibernating,2.1972245773362196,0.6931471805599453,4.852655068688459
15924,367,1,102.82,2,Hibernating,5.908082938168931,0.6931471805599453,4.642658630399083
15926,178,1,134.44,2,Hibernating,5.187385805840755,0.6931471805599453,4.90852873782488
15927,283,1,123.39,2,Hibernating,5.648974238161206,0.6931471805599453,4.8234217912218735
15928,292,1,293.53,2,Hibernating,5.680172609017068,0.6931471805599453,5.685380865475649
15929,280,1,594.0,2,Hibernating,5.638354669333745,0.6931471805599453,6.38856140554563
15931,64,1,239.9,2,Hibernating,4.174387269895637,0.6931471805599453,5.484381909620826
15934,53,2,2190.66,0,Potential Loyalists,3.9889840465642745,1.0986122886681098,7.692414526548134
15936,15,2,282.79,0,Potential Loyalists,2.772588722239781,1.0986122886681098,5.648234528023389
15938,92,4,330.23,0,Potential Loyalists,4.532599493153256,1.6094379124341003,5.802812998119156
15939,10,1,2945.38,0,Potential Loyalists,2.3978952727983707,0.6931471805599453,7.988332577163207
15941,273,1,405.0,2,Hibernating,5.6131281063880705,0.6931471805599453,6.0063531596017325
15943,285,2,271.28999999999996,2,Hibernating,5.655991810819852,1.0986122886681098,5.606867674804115
15944,29,3,1839.1399999999999,0,Potential Loyalists,3.4011973816621555,1.3862943611198906,7.517596934665088
15945,1,4,646.27,0,Potential Loyalists,0.6931471805599453,1.6094379124341003,6.472763518115628
15946,138,3,2304.18,0,Potential Loyalists,4.9344739331306915,1.3862943611198906,7.742914043488088
15948,60,1,553.85,2,Hibernating,4.110873864173311,0.6931471805599453,6.318697806946573
15950,11,6,5415.2,1,Champions,2.4849066497880004,1.9459101490553132,8.597149741532164
15951,17,1,304.95,2,Hibernating,2.8903717578961645,0.6931471805599453,5.72342168990855
15953,5,11,2010.1699999999998,1,Champions,1.791759469228055,2.4849066497880004,7.606471921256951
15954,225,1,190.75,2,Hibernating,5.420534999272286,0.6931471805599453,5.256192440247365
15955,8,9,4242.1,1,Champions,2.1972245773362196,2.302585092994046,8.353049413154624
15956,187,2,617.6,2,Hibernating,5.236441962829949,1.0986122886681098,6.42745886025097
15957,56,2,501.21,0,Potential Loyalists,4.04305126783455,1.0986122886681098,6.2190183589107395
15958,39,3,388.64,0,Potential Loyalists,3.6888794541139363,1.3862943611198906,5.965223235902755
15959,318,3,579.49,2,Hibernating,5.765191102784844,1.3862943611198906,6.363872574460713
15960,10,4,410.95,0,Potential Loyalists,2.3978952727983707,1.6094379124341003,6.020901982761599
15961,15,1,451.28999999999996,0,Potential Loyalists,2.772588722239781,0.6931471805599453,6.114323567019841
15962,85,1,295.83,2,Hibernating,4.454347296253507,0.6931471805599453,5.693159584352287
15964,299,1,272.96000000000004,2,Hibernating,5.703782474656201,0.6931471805599453,5.612982110329704
15965,3,10,2167.45,1,Champions,1.3862943611198906,2.3978952727983707,7.681767905596637
15966,86,1,426.53000000000003,2,Hibernating,4.465908118654584,0.6931471805599453,6.058024461353231
15967,15,10,2622.77,1,Champions,2.772588722239781,2.3978952727983707,7.872367493783256
15968,24,1,418.05,2,Hibernating,3.2188758248682006,0.6931471805599453,6.037990244544916
15969,61,2,460.95,2,Hibernating,4.127134385045092,1.0986122886681098,6.135456660116754
15970,234,1,703.22,2,Hibernating,5.459585514144159,0.6931471805599453,6.557090807340088
15971,21,6,1702.98,0,Potential Loyalists,3.091042453358316,1.9459101490553132,7.440721970231179
15972,92,5,1810.27,0,Potential Loyalists,4.532599493153256,1.791759469228055,7.501783535671927
15973,2,3,680.62,0,Potential Loyalists,1.0986122886681098,1.3862943611198906,6.524472317807621
15976,46,4,1315.7,0,Potential Loyalists,3.8501476017100584,1.6094379124341003,7.182883885362298
15978,68,2,2180.64,0,Potential Loyalists,4.23410650459726,1.0986122886681098,7.687832166530142
15979,238,1,329.22,2,Hibernating,5.476463551931511,0.6931471805599453,5.799759099003687
15980,126,4,4194.82,0,Potential Loyalists,4.844187086458591,1.6094379124341003,8.341844070597949
15981,37,13,5954.29,1,Champions,3.6375861597263857,2.6390573296152584,8.692035179176292
15982,241,1,324.51,2,Hibernating,5.488937726156687,0.6931471805599453,5.7853931831429195
15983,1,6,2483.8,1,Champions,0.6931471805599453,1.9459101490553132,7.817947452394423
15984,4,21,5921.65,1,Champions,1.6094379124341003,3.091042453358316,8.686539262854469
15985,72,5,1572.8600000000001,0,Potential Loyalists,4.290459441148391,1.791759469228055,7.3612864796593405
15986,17,1,186.3,2,Hibernating,2.8903717578961645,0.6931471805599453,5.2327116094500425
15987,4,2,230.85,0,Potential Loyalists,1.6094379124341003,1.0986122886681098,5.446090610837469
15988,187,2,612.0600000000001,2,Hibernating,5.236441962829949,1.0986122886681098,6.418462810428566
15989,11,2,372.51,0,Potential Loyalists,2.4849066497880004,1.0986122886681098,5.922944777976174
15990,130,5,1217.94,0,Potential Loyalists,4.875197323201151,1.791759469228055,7.105736907597212
15991,170,1,150.55,2,Hibernating,5.14166355650266,0.6931471805599453,5.020915603503812
15992,32,2,854.61,0,Potential Loyalists,3.4965075614664802,1.0986122886681098,6.751814664844485
15994,47,2,775.11,0,Potential Loyalists,3.871201010907891,1.0986122886681098,6.654294262714591
15995,50,1,696.19,2,Hibernating,3.9318256327243257,0.6931471805599453,6.547057970456371
15996,2,2,626.22,0,Potential Loyalists,1.0986122886681098,1.0986122886681098,6.441297356282896
15998,29,11,5218.37,1,Champions,3.4011973816621555,2.4849066497880004,8.560131983937929
15999,371,1,20.4,2,Hibernating,5.918893854273146,0.6931471805599453,3.0633909220278057
16001,17,1,583.39,0,Potential Loyalists,2.8903717578961645,0.6931471805599453,6.37056856816272
16002,261,1,169.21,2,Hibernating,5.568344503761097,0.6931471805599453,5.137032968819882
16003,17,5,2878.46,1,Champions,2.8903717578961645,1.791759469228055,7.965358055549669
16004,110,5,2146.39,0,Potential Loyalists,4.709530201312334,1.791759469228055,7.672008430194929
16005,11,6,1820.83,1,Champions,2.4849066497880004,1.9459101490553132,7.507596769405338
16006,23,1,245.77,2,Hibernating,3.1780538303479458,0.6931471805599453,5.508456728726992
16007,19,3,1373.2,0,Potential Loyalists,2.995732273553991,1.3862943611198906,7.225627022596975
16008,18,12,4905.35,1,Champions,2.9444389791664403,2.5649493574615367,8.49828556348861
16010,12,8,1316.56,1,Champions,2.5649493574615367,2.1972245773362196,7.18353682017553
16011,2,14,2517.75,1,Champions,1.0986122886681098,2.70805020110221,7.831518025694993
16012,37,2,1574.5,0,Potential Loyalists,3.6375861597263857,1.0986122886681098,7.362327961197329
16013,7,39,20315.84,1,Champions,2.0794415416798357,3.6888794541139363,9.91920537778818
16014,44,2,467.89,0,Potential Loyalists,3.8066624897703196,1.0986122886681098,6.150368199359277
16016,2,4,1025.18,1,Champions,1.0986122886681098,1.6094379124341003,6.933598448939655
16017,53,4,1341.95,0,Potential Loyalists,3.9889840465642745,1.6094379124341003,7.202623965748275
16018,32,2,289.23,0,Potential Loyalists,3.4965075614664802,1.0986122886681098,5.670673712088448
16019,17,18,13679.61,1,Champions,2.8903717578961645,2.9444389791664403,9.523734780825682
16021,31,2,532.25,0,Potential Loyalists,3.4657359027997265,1.0986122886681098,6.27899035735146
16024,47,2,232.96,2,Hibernating,3.871201010907891,1.0986122886681098,5.455150160574825
16027,93,9,1113.74,0,Potential Loyalists,4.543294782270004,2.302585092994046,7.016376472846134
16028,231,1,82.2,2,Hibernating,5.44673737166631,0.6931471805599453,4.421247347827163
16029,8,47,41184.3,1,Champions,2.1972245773362196,3.871201010907891,10.625836675554234
16032,92,6,1970.45,0,Potential Loyalists,4.532599493153256,1.9459101490553132,7.586524591596127
16033,5,8,2019.73,1,Champions,1.791759469228055,2.1972245773362196,7.611214111249621
16034,30,3,491.02,0,Potential Loyalists,3.4339872044851463,1.3862943611198906,6.198519366072607
16035,196,1,217.73,2,Hibernating,5.2832037287379885,0.6931471805599453,5.387838092486448
16036,60,2,1797.92,0,Potential Loyalists,4.110873864173311,1.0986122886681098,7.494941763812224
16037,180,2,654.32,2,Hibernating,5.198497031265826,1.0986122886681098,6.485123665952063
16039,59,2,456.4,2,Hibernating,4.0943445622221,1.0986122886681098,6.125558281588681
16040,66,4,1103.35,0,Potential Loyalists,4.204692619390966,1.6094379124341003,7.0070122055794775
16042,15,3,1067.85,0,Potential Loyalists,2.772588722239781,1.3862943611198906,6.97433858312529
16043,15,4,1082.6000000000001,0,Potential Loyalists,2.772588722239781,1.6094379124341003,6.98804411021094
16044,71,1,340.84000000000003,2,Hibernating,4.276666119016055,0.6931471805599453,5.83434279133577
16045,52,4,2094.23,0,Potential Loyalists,3.970291913552122,1.6094379124341003,7.647418611533148
16046,198,1,235.78,2,Hibernating,5.293304824724492,0.6931471805599453,5.46713143998349
